user_goal_id,user_goal,user_goal_url,expression,visits
5854,cough medicine for diabetics,,diabetic cough medicine,245
5854,cough medicine for diabetics,,cough medicines for diabetics,164
5854,cough medicine for diabetics,,diabetes medication coughing,155
5855,diabetes drug for parkinson's,,diabetes drug for parkinson's,788
5855,diabetes drug for parkinson's,,parkinson diabetes drug,255
5855,diabetes drug for parkinson's,,diabetes drug parkinson's,161
5856,dementia forget me not badge,,dementia forget me not badge,596
5856,dementia forget me not badge,,blue flower dementia badge,585
5856,dementia forget me not badge,,forget me not badge dementia,570
5856,dementia forget me not badge,,dementia blue flower badge,415
5856,dementia forget me not badge,,blue dementia flower badges,233
5856,dementia forget me not badge,,blue forget me not badge alzheimers,156
5856,dementia forget me not badge,,forget me not badge,147
5857,identity bracelet for dementia,,identity bracelet for dementia,755
5857,identity bracelet for dementia,,id bracelet for dementia patients,641
5857,identity bracelet for dementia,,identity bracelet for dementia uk,409
5857,identity bracelet for dementia,,identity bracelets for dementia,229
5857,identity bracelet for dementia,,dementia id bracelet,160
5857,identity bracelet for dementia,,dementia identity bracelets uk,125
5858,person centred care dementia,,person centred care dementia,2361
5858,person centred care dementia,,person centred approach dementia,1082
5858,person centred care dementia,,person centred care and dementia,563
5858,person centred care dementia,,person centred approach to dementia care,512
5858,person centred care dementia,,person centered view of dementia,437
5858,person centred care dementia,,person centred approach in relation to dementia,323
5858,person centred care dementia,,person centred dementia care,305
5858,person centred care dementia,,describe a person centred approach to dementia,279
5858,person centred care dementia,,person centred dementia,212
5858,person centred care dementia,,person centred care in dementia patient,173
5858,person centred care dementia,,person centred approach to dementia,163
5858,person centred care dementia,,dementia and person centered approach,162
5858,person centred care dementia,,dementia and person centred care,160
5858,person centred care dementia,,dementia person centred,153
5858,person centred care dementia,,person centred care for dementia,149
5858,person centred care dementia,,person centered approach in dementia,146
5858,person centred care dementia,,person-centred dementia approach,126
5858,person centred care dementia,,a person centered care for dementia,116
5859,dementia respite care uk,,dementia respite care uk,712
5859,dementia respite care uk,,respite care for elderly with dementia,266
5859,dementia respite care uk,,respite care for dementia,124
5860,palliative care for dementia,,palliative care for dementia,748
5860,palliative care for dementia,,palliative care dementia,547
5860,palliative care for dementia,,dementia palliative care,185
5861,end of life care dementia,,end of life care dementia,925
5861,end of life care dementia,,end of life dementia care,905
5861,end of life care dementia,,end of life care with dementia,377
5861,end of life care dementia,,dementia in end of life care,222
5861,end of life care dementia,,dementia and end of life care,182
5861,end of life care dementia,,end of life care in dementia,177
5862,funding care for dementia patient,,funding care for dementia patient,344
5862,funding care for dementia patient,,funding for dementia care,341
5862,funding care for dementia patient,,dementia care funding,323
5865,dementia care plan,,dementia care plan,1352
5865,dementia care plan,,dementia care planning,374
5865,dementia care plan,,care plan for dementia,255
5865,dementia care plan,,care plan for dementia patients,227
5865,dementia care plan,,care plans for dementia,189
5865,dementia care plan,,care plans dementia,147
5866,dementia care mapping,,dementia care mapping,1725
5867,caring for someone with dementia,https://www.nhs.uk/conditions/dementia/carers/,caring for someone with dementia,1680
5867,caring for someone with dementia,https://www.nhs.uk/conditions/dementia/carers/,how to care for someone with dementia,858
5867,caring for someone with dementia,https://www.nhs.uk/conditions/dementia/carers/,caring for people with dementia,491
5867,caring for someone with dementia,https://www.nhs.uk/conditions/dementia/carers/,caring for dementia,324
5867,caring for someone with dementia,https://www.nhs.uk/conditions/dementia/carers/,looking after someone with dementia,293
5867,caring for someone with dementia,https://www.nhs.uk/conditions/dementia/carers/,how to care for dementia sufferers,214
5867,caring for someone with dementia,https://www.nhs.uk/conditions/dementia/carers/,how to care for dementia,118
5868,free care for dementia patients,,free care for dementia patients,1122
5868,free care for dementia patients,,dementia free care,224
5869,paying for dementia care,,paying for dementia care,661
5869,paying for dementia care,,paying for care for dementia patients,198
5869,paying for dementia care,,paying for care dementia,197
5869,paying for dementia care,,paying for dementia care uk,135
5870,dementia care costs,,dementia care costs,1735
5870,dementia care costs,,cost of dementia care uk,233
5870,dementia care costs,,dementia care costs uk,226
5870,dementia care costs,,dementia and care costs,213
5870,dementia care costs,,costs for dementia care,199
5870,dementia care costs,,cost of dementia care,147
5870,dementia care costs,,cost of care for dementia,147
5873,diabetes id card,,diabetes id card,1027
5873,diabetes id card,,diabetes identification card,553
5873,diabetes id card,,diabetes id cards uk,249
5873,diabetes id card,,diabetes id cards,168
5874,diabetic bracelets,,diabetic bracelets,710
5874,diabetic bracelets,,diabetes uk bracelet,577
5874,diabetic bracelets,,i d bracelets for diabetes,561
5874,diabetic bracelets,,diabetic identity bracelet,515
5874,diabetic bracelets,,medical alert bracelet diabetes,455
5874,diabetic bracelets,,diabetic medical bracelets,394
5874,diabetic bracelets,,diabetes bracelet,299
5874,diabetic bracelets,,diabetic bracelets uk,278
5874,diabetic bracelets,,diabetes bracelet uk,263
5874,diabetic bracelets,,diabetic id bracelets uk,211
5874,diabetic bracelets,,bracelets for diabetics,200
5874,diabetic bracelets,,diabetes bracelets uk,167
5874,diabetic bracelets,,diabetic medic alert bracelets,110
5877,diabetes necklace,,diabetes necklace,453
5877,diabetes necklace,,diabetic necklace uk,433
5877,diabetes necklace,,medical alert diabetic necklace,397
5877,diabetes necklace,,diabetic necklaces uk,168
5878,how does a person centred approach view dementia,,how does a person centred approach view dementia,1623
5878,how does a person centred approach view dementia,,how does a person-centred approach view dementia,314
5878,how does a person centred approach view dementia,,what is a person centred approach view dementia,193
5878,how does a person centred approach view dementia,,what is person centred car in dementia,187
5878,how does a person centred approach view dementia,,person-centred approach to dementia care means,145
5879,non-person centered approach to dementia care,,non-person centered approach to dementia care,592
5879,non-person centered approach to dementia care,,non person centred approach to dementia care,319
5879,non-person centered approach to dementia care,,a non person centred approach to dementia,183
5879,non-person centered approach to dementia care,,non person centred approach to dementia,129
5880,free diabetes id card uk,,free diabetes id card uk,1015
5880,free diabetes id card uk,,diabetic id card free,250
5881,diabetes bracelet free,,diabetes bracelet free,1192
5882,help with dementia care,,help with dementia care,510
5882,help with dementia care,,dementia care support,430
5882,help with dementia care,,help with caring for someone with dementia,172
5882,help with dementia care,,care and support for dementia,157
5882,help with dementia care,,help caring for someone with dementia,130
5883,pictures of diabetic blisters,,pictures of diabetic blisters,705
5883,pictures of diabetic blisters,,diabetic blisters pictures,368
5883,pictures of diabetic blisters,,bullosis diabeticorum photos,155
5883,pictures of diabetic blisters,,diabetic blisters images,150
5884,dementia helpline,,dementia helpline,3467
5884,dementia helpline,,dementia helplines uk,1108
5884,dementia helpline,,dementia helpline uk,882
5884,dementia helpline,,dementia uk helpline,540
5884,dementia helpline,,dementia help line,185
5884,dementia helpline,,helpline for dementia,151
5891,dementia support groups,,dementia support groups,2648
5891,dementia support groups,,dementia support groups uk,1339
5891,dementia support groups,,support group for dementia,350
5891,dementia support groups,,support groups for dementia,226
5891,dementia support groups,,dementia help groups,167
5893,help for dementia sufferers,,help for dementia sufferers,1267
5893,help for dementia sufferers,,what help is available for dementia sufferers,669
5893,help for dementia sufferers,,help for dementia patients,667
5893,help for dementia sufferers,,help for elderly with dementia,414
5893,help for dementia sufferers,,help available for people with dementia,351
5893,help for dementia sufferers,,support for dementia suffers,322
5893,help for dementia sufferers,,support for dementia patients,301
5893,help for dementia sufferers,,support for dementia sufferers,255
5893,help for dementia sufferers,,help for people with dementia,203
5893,help for dementia sufferers,,supports for people with dementia,180
5893,help for dementia sufferers,,help for patients with dementia,111
5895,dementia support services,,dementia support services,875
5895,dementia support services,,support services for dementia,698
5896,diabetic ulcer,,diabetic ulcer,1545
5896,diabetic ulcer,,diabetic ulcers,943
5896,diabetic ulcer,,ulcer diabetic,148
5896,diabetic ulcer,,ulcer and diabetes,121
5898,diabetic legs pictures,,diabetic legs pictures,1618
5901,dementia support for families,,dementia support for families,732
5901,dementia support for families,,family help with persons dementia,252
5901,dementia support for families,,family help for dementia,163
5901,dementia support for families,,dementia help for families,148
5901,dementia support for families,,support for families of dementia sufferers,121
5902,diabetes foot problems,,diabetes foot problems,671
5902,diabetes foot problems,,diabetes feet problems,572
5902,diabetes foot problems,,foot problems diabetes,428
5902,diabetes foot problems,,diabetic foot problems,377
5902,diabetes foot problems,,diabetes effect on feet,373
5902,diabetes foot problems,,"diabetes, affects on feet",328
5902,diabetes foot problems,,foot problems with diabetes,306
5902,diabetes foot problems,,diabetes and feet problems,225
5902,diabetes foot problems,,feet problems with diabetes,176
5902,diabetes foot problems,,foot problems in diabetes,166
5902,diabetes foot problems,,diabetes affecting feet,153
5902,diabetes foot problems,,diabetic feet problem,142
5902,diabetes foot problems,,diabetic feet problems,141
5902,diabetes foot problems,,effect of diabetes on feet,120
5903,diabetic foot care,,diabetic foot care,603
5903,diabetic foot care,,foot care for diabetes,501
5903,diabetic foot care,,foot care for diabetics,372
5905,diabetes cold feet,,diabetes cold feet,471
5905,diabetes cold feet,,cold feet diabetes,410
5905,diabetes cold feet,,uk diabetes cold feet,221
5905,diabetes cold feet,,feet always cold diabetes,174
5905,diabetes cold feet,,i'm diabetic and my feet are always cold,148
5905,diabetes cold feet,,diabetes and cold feet,110
5906,things to help with dementia,,things to help with dementia,429
5906,things to help with dementia,,items which help people with dementia,412
5906,things to help with dementia,,helpful things for dementia,238
5906,things to help with dementia,,things to help dementia,173
5909,diabetic foot massager machine,,diabetic foot massager machine,1148
5909,diabetic foot massager machine,,foot massage machine for diabetics,221
5909,diabetic foot massager machine,,foot massager for diabetics,204
5974,diabetic leg ulcers,,diabetic leg ulcers,1431
5974,diabetic leg ulcers,,diabetes leg ulcers,355
5974,diabetic leg ulcers,,diabetic ulcer leg,288
5974,diabetic leg ulcers,,leg ulcers diabetes,141
5974,diabetic leg ulcers,,diabetic leg ulcer,120
5976,diabetic foot ulcer,,diabetic foot ulcer,1822
5976,diabetic foot ulcer,,diabetic foot abscess,438
5976,diabetic foot ulcer,,diabetic foot ulcers,395
5976,diabetic foot ulcer,,diabetic foot ulcer in uk,332
5976,diabetic foot ulcer,,foot ulcers and diabetes,249
5976,diabetic foot ulcer,,diabetic ulcers on foot,238
5976,diabetic foot ulcer,,foot ulcer diabetes,180
5976,diabetic foot ulcer,,foot ulcers in diabetics,158
5976,diabetic foot ulcer,,foot ulcer diabetes uk,141
5976,diabetic foot ulcer,,diabetes foot ulcers,115
5993,burning feet diabetes,,burning feet diabetes,507
5993,burning feet diabetes,,burning diabetic feet,363
5993,burning feet diabetes,,diabetes and burning feet,162
5993,burning feet diabetes,,burning sensation in feet due to diabetes,161
5993,burning feet diabetes,,diabetic burning feet,100
6007,dka management,,dka management,1605
6007,dka management,,management of dka,689
6007,dka management,,diabetic ketoacidosis management,250
6008,diabetic ketoacidosis patient uk,,diabetic ketoacidosis patient uk,1493
6008,diabetic ketoacidosis patient uk,,dka patient uk,1484
6008,diabetic ketoacidosis patient uk,,patient uk dka,258
6008,diabetic ketoacidosis patient uk,,patient uk diabetic ketoacidosis,146
6008,diabetic ketoacidosis patient uk,,diabetic ketoacidosis patient,132
6009,dka treatment,,dka treatment,677
6009,dka treatment,,treatment of diabetic ketoacidosis,537
6009,dka treatment,,treatment for dka,272
6009,dka treatment,,treat dka,201
6009,dka treatment,,dka treatment in uk,112
6010,diabetic ketoacidosis pathophysiology,,diabetic ketoacidosis pathophysiology,2268
6010,diabetic ketoacidosis pathophysiology,,pathophysiology of dka,557
6010,diabetic ketoacidosis pathophysiology,,dka pathophysiology,492
6010,diabetic ketoacidosis pathophysiology,,pathophysiology of diabetic ketoacidosis,134
6010,diabetic ketoacidosis pathophysiology,,pathophysiology dka,107
6011,dka symptoms,,dka symptoms,1111
6011,dka symptoms,,diabetic ketoacidosis symptoms,480
6011,dka symptoms,,diabetic ketoacidosis symptoms and signs,319
6011,dka symptoms,,symptoms of dka,201
6011,dka symptoms,,dka signs and symptoms,133
6013,dka guidelines,,dka guidelines,1490
6013,dka guidelines,,diabetic ketoacidosis guidelines,534
6013,dka guidelines,,dka guidelines uk,188
6015,what is diabetic ketoacidosis,,what is diabetic ketoacidosis,396
6015,what is diabetic ketoacidosis,,diabetic ketoacidosis definition,188
6015,what is diabetic ketoacidosis,,dka definition,179
6015,what is diabetic ketoacidosis,,what is dka,175
6015,what is diabetic ketoacidosis,,what is dka in diabetes,113
6016,diabetic ketoacidosis complications,,diabetic ketoacidosis complications,713
6016,diabetic ketoacidosis complications,,complications following dka,174
6016,diabetic ketoacidosis complications,,dka complications,139
6016,diabetic ketoacidosis complications,,complications of dka,103
6019,dementia natural cures,,dementia natural cures,419
6019,dementia natural cures,,cure dementia naturally,377
6019,dementia natural cures,,how to cure dementia naturally,268
6019,dementia natural cures,,curing dementia naturally u k,131
6020,dementia early diagnosis,,dementia early diagnosis,645
6020,dementia early diagnosis,,diagnosing dementia early,436
6020,dementia early diagnosis,,early diagnosis of dementia,266
6020,dementia early diagnosis,,early diagnosis dementia uk,142
6021,how is dementia diagnosed,,how is dementia diagnosed,951
6021,how is dementia diagnosed,,how to diagnose dementia,684
6021,how is dementia diagnosed,,how do you diagnose dementia,108
6024,doll therapy dementia,,doll therapy dementia,803
6024,doll therapy dementia,,doll therapy in dementia,466
6025,dementia dolls for sale uk,,dementia dolls for sale uk,885
6025,dementia dolls for sale uk,,dementia dolls for sale,155
6026,diet coke dementia,,diet coke dementia,946
6026,diet coke dementia,,diet coke and dementia,436
6027,anti dementia diet,,anti dementia diet,911
6027,anti dementia diet,,food to prevent dementia,771
6027,anti dementia diet,,diet dementia prevention,658
6027,anti dementia diet,,eating to protect yourself against dementia,535
6027,anti dementia diet,,foods to prevent dementia,313
6027,anti dementia diet,,food to avoid dementia,262
6027,anti dementia diet,,what foods are good to prevention dementia,228
6027,anti dementia diet,,food to help prevent dementia,226
6027,anti dementia diet,,foods that help prevent dementia,213
6027,anti dementia diet,,food which prevent dementia,174
6028,dementia and nutrition,,dementia and nutrition,360
6028,dementia and nutrition,,nutrition in dementia patients,239
6028,dementia and nutrition,,dementia and nutrition uk,233
6028,dementia and nutrition,,nutrition in dementia,218
6028,dementia and nutrition,,nutrition and dementia,200
6028,dementia and nutrition,,diet and nutrition dementia,108
6029,diabetic peripheral neuropathy,,diabetic peripheral neuropathy,1004
6029,diabetic peripheral neuropathy,,peripheral neuropathy diabetes,417
6029,diabetic peripheral neuropathy,,peripheral neuropathy in diabetes,279
6029,diabetic peripheral neuropathy,,diabetes peripheral neuropathy,253
6029,diabetic peripheral neuropathy,,peripheral diabetic neuropathy,109
6030,diabetic autonomic neuropathy,,diabetic autonomic neuropathy,1550
6030,diabetic autonomic neuropathy,,autonomic neuropathy diabetes,242
6030,diabetic autonomic neuropathy,,autonomic neuropathy in diabetes,166
6031,diabetic neuropathy pathophysiology,,diabetic neuropathy pathophysiology,966
6031,diabetic neuropathy pathophysiology,,pathophysiology of diabetic neuropathy,299
6031,diabetic neuropathy pathophysiology,,pathophysiology diabetic neuropathy,195
6032,can diabetic neuropathy be reversed,,can diabetic neuropathy be reversed,1844
6032,can diabetic neuropathy be reversed,,is diabetic neuropathy reversible,419
6032,can diabetic neuropathy be reversed,,can you reverse diabetic neuropathy,222
6033,diabetic neuropathy symptoms warning signs,,diabetic neuropathy symptoms warning signs,1517
6034,foods that fight dementia,,foods that fight dementia,381
6034,foods that fight dementia,,food against dementia,249
6034,foods that fight dementia,,healthy diet to reduce dementia,179
6034,foods that fight dementia,,foods to fight dementia,169
6034,foods that fight dementia,,diet to reduce dementia,144
6038,dementia nursing homes,,dementia nursing homes,646
6038,dementia nursing homes,,nursing homes for dementia,513
6038,dementia nursing homes,,nursing homes with dementia care,293
6038,dementia nursing homes,,dementia nursing care home,120
6041,dementia nursing homes near me,,dementia nursing homes near me,1075
6041,dementia nursing homes near me,,nursing homes for dementia near me,409
6041,dementia nursing homes near me,,dementia nursing home near me,183
6042,diabetic papillopathy,,diabetic papillopathy,1449
6043,when should someone with dementia go into a care home,,when should someone with dementia go into a care home,3798
6043,when should someone with dementia go into a care home,,dementia when to go into a home,531
6043,when should someone with dementia go into a care home,,when should someone with dementia go into a care home uk,515
6043,when should someone with dementia go into a care home,,when to put a dementia patient in a home,229
6043,when should someone with dementia go into a care home,,when to put dementia patient in a home,209
6043,when should someone with dementia go into a care home,,at what point does someone with dementia need to go into a carehome?,173
6043,when should someone with dementia go into a care home,,when should a dementia patient go into a care home,165
6044,diabetic pump belt,,diabetic pump belt,911
6044,diabetic pump belt,,diabetic pump belts,209
6044,diabetic pump belt,,insulin pump belt uk,179
6045,dementia aggression care home,,dementia aggression care home,705
6045,dementia aggression care home,,aggressive dementia care homes,620
6045,dementia aggression care home,,aggression in dementia care homes,132
6046,care home fees dementia,,care home fees dementia,3041
6046,care home fees dementia,,dementia care home costs,873
6046,care home fees dementia,,how much do dementia care homes cost,450
6046,care home fees dementia,,dementia care home fees,392
6046,care home fees dementia,,care home fees for dementia patients,391
6046,care home fees dementia,,cost of dementia care home,307
6046,care home fees dementia,,care home dementia fees,261
6046,care home fees dementia,,how much are dementia carehome charges,180
6046,care home fees dementia,,cost of dementia care homes,179
6046,care home fees dementia,,cost of care homes for dementia,162
6046,care home fees dementia,,cost of a care home for dementia patients,135
6046,care home fees dementia,,how much are dementia care homes,117
6046,care home fees dementia,,how much does a dementia care home cost,114
6047,vestibular neuritis,,vestibular neuritis,13310
6047,vestibular neuritis,,vestibulitis ear,1027
6048,paying care home fees dementia,,paying care home fees dementia,2221
6048,paying care home fees dementia,,funding for care homes dementia,885
6048,paying care home fees dementia,,pay for home for people with dementia,287
6048,paying care home fees dementia,,dementia funding care home,229
6048,paying care home fees dementia,,paying for care home dementia,202
6048,paying care home fees dementia,,funding care homes dementia,127
6049,diabetic maculopathy,,diabetic maculopathy,4175
6050,diabetic retinopathy stages,https://www.nhs.uk/conditions/diabetic-retinopathy/stages/,diabetic retinopathy stages,3492
6050,diabetic retinopathy stages,https://www.nhs.uk/conditions/diabetic-retinopathy/stages/,stages of diabetic retinopathy,1106
6050,diabetic retinopathy stages,https://www.nhs.uk/conditions/diabetic-retinopathy/stages/,stages diabetic retinopathy,277
6050,diabetic retinopathy stages,https://www.nhs.uk/conditions/diabetic-retinopathy/stages/,what are the stages of diabetic retinopathy,129
6050,diabetic retinopathy stages,https://www.nhs.uk/conditions/diabetic-retinopathy/stages/,stage of diabetic retinopathy,124
6051,proliferative diabetic retinopathy,,proliferative diabetic retinopathy,3650
6051,proliferative diabetic retinopathy,,pre-proliferative diabetic retinopathy,413
6052,treatment for diabetic retinopathy,,treatment for diabetic retinopathy,466
6052,treatment for diabetic retinopathy,,treatment for diabetic retinopthy,256
6052,treatment for diabetic retinopathy,,diabetic retinopathy treatment,213
6052,treatment for diabetic retinopathy,,treatment of diabetic retinopathy,146
6053,diabetic retinopathy pathophysiology,,diabetic retinopathy pathophysiology,1516
6053,diabetic retinopathy pathophysiology,,diabetes and retinopathy pathophysiology,236
6053,diabetic retinopathy pathophysiology,,pathophysiology of diabetic retinopathy,224
6053,diabetic retinopathy pathophysiology,,pathophysiology of retinopathy in diabetes,119
6054,diabetic retinopathy patient uk,,diabetic retinopathy patient uk,1165
6054,diabetic retinopathy patient uk,,diabetic retinopathy patient,204
6055,non-proliferative diabetic retinopathy,,non-proliferative diabetic retinopathy,536
6055,non-proliferative diabetic retinopathy,,background diabetic retinopathy,455
6055,non-proliferative diabetic retinopathy,,non proliferative diabetic retinopathy,336
6056,diabetic retinopathy pictures,,diabetic retinopathy pictures,1129
6056,diabetic retinopathy pictures,,diabetic retinopathy images,785
6056,diabetic retinopathy pictures,,images of diabetic retinopathy,124
6057,diabetic retinopathy grading,,diabetic retinopathy grading,2257
6057,diabetic retinopathy grading,,diabetic retinopathy grading uk,446
6057,diabetic retinopathy grading,,diabetic retinopathy classification,223
6057,diabetic retinopathy grading,,classification of diabetic retinopathy,130
6058,do you have to pay fees in carehome if patient has dementia,,do you have to pay fees in carehome if patient has dementia,412
6058,do you have to pay fees in carehome if patient has dementia,,do you have to pay care home fees if you have dementia,360
6058,do you have to pay fees in carehome if patient has dementia,,do you have to pay for care home if you have dementia,216
6058,do you have to pay fees in carehome if patient has dementia,,do you pay for a care home if you have dementia,192
6058,do you have to pay fees in carehome if patient has dementia,,do people with dementia have to pay for being in a home,169
6059,dementia care homes near me,,dementia care homes near me,1524
6059,dementia care homes near me,,dementia care home near me,403
6060,dementia wanting to go home,,dementia wanting to go home,1405
6060,dementia wanting to go home,,how to respond to a dementia patient who wants to go home,1026
6060,dementia wanting to go home,,dementia going home,988
6060,dementia wanting to go home,,dementia asking to go home,314
6060,dementia wanting to go home,,dementia i want to go home,194
6062,problems of moving home with dementia,,problems of moving home with dementia,1034
6063,diabetic eye screening,https://www.nhs.uk/conditions/diabetic-eye-screening/,diabetic eye screening,2729
6063,diabetic eye screening,https://www.nhs.uk/conditions/diabetic-eye-screening/,diabetic eye test,1471
6063,diabetic eye screening,https://www.nhs.uk/conditions/diabetic-eye-screening/,diabetes eye test,1055
6063,diabetic eye screening,https://www.nhs.uk/conditions/diabetic-eye-screening/,eye screening diabetes,428
6063,diabetic eye screening,https://www.nhs.uk/conditions/diabetic-eye-screening/,diabetic eye screening test,131
6063,diabetic eye screening,https://www.nhs.uk/conditions/diabetic-eye-screening/,eye screening and diabetes,130
6063,diabetic eye screening,https://www.nhs.uk/conditions/diabetic-eye-screening/,diabetic eye tests,105
6065,diabetic macular edema,,diabetic macular edema,1371
6066,help with dementia in the home,,help with dementia in the home,598
6066,help with dementia in the home,,dementia help at home,337
6066,help with dementia in the home,,supporting dementia at home,111
6067,care in the home for dementia patients,,care in the home for dementia patients,592
6067,care in the home for dementia patients,,homecare for dementia patients,263
6067,care in the home for dementia patients,,caring for dementia patients at home,206
6068,call to mind dementia game,,call to mind dementia game,748
6068,call to mind dementia game,,call to mind game,649
6069,mirror hallucinations dementia,,mirror hallucinations dementia,979
6069,mirror hallucinations dementia,,dementia hallucinations mirror,249
6070,dementia hearing voices,,dementia hearing voices,977
6070,dementia hearing voices,,dementia and hearing voices,250
6071,dementia life expectancy calculator,,dementia life expectancy calculator,4600
6071,dementia life expectancy calculator,,dementia prognosis calculator,261
6072,mixed dementia life expectancy,,mixed dementia life expectancy,1799
6072,mixed dementia life expectancy,,how long do you live with mixed dementia,195
6072,mixed dementia life expectancy,,life expectancy with mixed dementia,102
6073,diabetic socks for men,,diabetic socks for men,3100
6073,diabetic socks for men,,mens diabetic socks,648
6073,diabetic socks for men,,diabetic socks for men uk,492
6073,diabetic socks for men,,diabetic mens socks uk,194
6074,non elastic socks for diabetics,,non elastic socks for diabetics,1329
6075,diabetic bed socks,,diabetic bed socks,964
6075,diabetic bed socks,,bed socks for diabetics,328
6076,compression socks for diabetics,,compression socks for diabetics,546
6076,compression socks for diabetics,,diabetes and compression socks,365
6076,compression socks for diabetics,,compression socks for diabetics in uk,323
6076,compression socks for diabetics,,diabetic compression socks,300
6076,compression socks for diabetics,,diabetic socks vs compression stockings,225
6076,compression socks for diabetics,,compression socks diabetic,159
6077,ladies diabetic socks,,ladies diabetic socks,647
6077,ladies diabetic socks,,womens diabetic socks uk,288
6077,ladies diabetic socks,,diabetes socks for womens,187
6078,how long does dementia last,,how long does dementia last,1018
6079,fungal infections and diabetes,,fungal infections and diabetes,580
6079,fungal infections and diabetes,,diabetes and fungal infections,510
6080,dementia memory box,,dementia memory box,701
6080,dementia memory box,,memory box dementia,645
6080,dementia memory box,,memory boxes for dementia,500
6080,dementia memory box,,memory boxes dementia,496
6080,dementia memory box,,memory boxes in dementia patients,169
6082,diabeties and water infections,,diabeties and water infections,642
6082,diabeties and water infections,,urinary tract infection in diabetics,247
6082,diabeties and water infections,,urinary tract infection diabetes,194
6082,diabeties and water infections,,diabetes and uti infections,178
6082,diabeties and water infections,,diabetes and urine infections,168
6082,diabeties and water infections,,urine infection diabetes,168
6082,diabeties and water infections,,diabetes urinary tract infection,117
6082,diabeties and water infections,,diabetes uti infections,110
6084,meditation dementia,,meditation dementia,874
6084,meditation dementia,,meditation and dementia,199
6085,antipsychotics in dementia,,antipsychotics in dementia,821
6085,antipsychotics in dementia,,antipsychotics dementia,389
6085,antipsychotics in dementia,,antipsychotic use in dementia,381
6085,antipsychotics in dementia,,antipsychotic drugs for dementia,323
6085,antipsychotics in dementia,,antipsychotic drugs used to treat dementia,275
6085,antipsychotics in dementia,,use of antipsychotic medication in dementia,228
6085,antipsychotics in dementia,,antipsychotics and dementia,228
6085,antipsychotics in dementia,,antipsychotic drugs dementia,216
6085,antipsychotics in dementia,,antipsychotic drugs to treat dementia,215
6085,antipsychotics in dementia,,antipsychotic drugs in dementia patients,191
6085,antipsychotics in dementia,,antipsychotic with dementia,138
6085,antipsychotics in dementia,,antipsychotics for dementia,103
6087,dry mouth at night diabetes,,dry mouth at night diabetes,1445
6087,dry mouth at night diabetes,,diabetes dry mouth at night,400
6088,medication dispensers for dementia,,medication dispensers for dementia,1615
6088,medication dispensers for dementia,,dementia pill box,1296
6088,medication dispensers for dementia,,pill dispenser alzheimer's,346
6088,medication dispensers for dementia,,dementia pill dispenser,150
6088,medication dispensers for dementia,,pill-dispenser dementia,121
6090,dry lips diabetes,,dry lips diabetes,430
6090,dry lips diabetes,,diabetes dry lips,412
6090,dry lips diabetes,,diabetic dry lips,241
6091,automatic pill dispenser for dementia patients,,automatic pill dispenser for dementia patients,617
6091,automatic pill dispenser for dementia patients,,automatic medicine dispenser dementia,598
6091,automatic pill dispenser for dementia patients,,automatic pill dispenser for alzheimer's patients,206
6093,salty taste in mouth diabetes,,salty taste in mouth diabetes,736
6093,salty taste in mouth diabetes,,diabetes salty taste,532
6093,salty taste in mouth diabetes,,everything tastes salty diabetes,350
6095,medication for aggressive behaviour in dementia,,medication for aggressive behaviour in dementia,860
6095,medication for aggressive behaviour in dementia,,drugs to treat aggression in dementia,557
6095,medication for aggressive behaviour in dementia,,dementia medications to stop aggression,180
6095,medication for aggressive behaviour in dementia,,medication for violent dementia patients,153
6095,medication for aggressive behaviour in dementia,,dementia agression medication,107
6095,medication for aggressive behaviour in dementia,,medication to treat aggression in dementia,106
6096,what to do if dementia patient keeps forgetting her medication,,what to do if dementia patient keeps forgetting her medication,548
6096,what to do if dementia patient keeps forgetting her medication,,dementia and forgetting she has had medication,339
6096,what to do if dementia patient keeps forgetting her medication,,dementia and forgetting medication,175
6097,nice guidelines prescribing anti-dementia drugs,,nice guidelines prescribing anti-dementia drugs,357
6097,nice guidelines prescribing anti-dementia drugs,,what do nice say about prescribing anti dementia drugs,235
6097,nice guidelines prescribing anti-dementia drugs,,nice guidelines around dementia medication,163
6097,nice guidelines prescribing anti-dementia drugs,,anti dementia drugs nice,144
6097,nice guidelines prescribing anti-dementia drugs,,nice drug recommendations for dementia,135
6098,diabetes side effects,,diabetes side effects,867
6098,diabetes side effects,,side effects of diabetes,418
6098,diabetes side effects,,diabetic side effects,185
6098,diabetes side effects,,side effects diabetes,123
6099,diabetes psychological effects,,diabetes psychological effects,560
6099,diabetes psychological effects,,emotional effects of diabetes,317
6099,diabetes psychological effects,,how does diabetes effect a person psychological,140
6100,dementia patients refusing to eat,,dementia patients refusing to eat,1873
6100,dementia patients refusing to eat,,dementia not eating,1463
6100,dementia patients refusing to eat,,refusal to eat in dementia patients,702
6100,dementia patients refusing to eat,,dementia and not eating,686
6100,dementia patients refusing to eat,,dementia stopped eating,515
6100,dementia patients refusing to eat,,dementia patients not eating,275
6100,dementia patients refusing to eat,,elderly not eating dementia,215
6100,dementia patients refusing to eat,,dementia sufferers not eating,187
6100,dementia patients refusing to eat,,dementia sufferer refusing to eat,181
6100,dementia patients refusing to eat,,dementia sufferer not eating,179
6100,dementia patients refusing to eat,,dementia and refusing to eat,151
6100,dementia patients refusing to eat,,dementia patients who won't eat,126
6102,polyuria definition,,polyuria definition,769
